TRANSACTION_ID,STORE_ID,STORE_NAME,REGION,PRODUCT_ID,PRODUCT_NAME,CATEGORY,UNITS_SOLD,UNIT_PRICE,REVENUE,SALE_DATE,SALES_REP_ID
ELC-00191,E-010,Savannah Court,Southeast,P-ELC-02-02,Surface Go,Tablets,17,723.83,12305.11,2024-10-17,REP-E-010-04
ELC-00192,E-004,Harbor Plaza,Northeast,P-ELC-03-05,Cable Kit,Accessories,7,61.9,433.3,2024-02-10,REP-E-004-04
ELC-00193,E-002,Beacon Hill,Northeast,P-ELC-04-01,Soundbar Pro,Audio,5,37.62,188.1,2024-02-13,REP-E-002-04
ELC-00194,E-010,Savannah Court,Southeast,P-ELC-01-01,iPhone Max,Phones,11,430.02,4730.22,2024-09-05,REP-E-010-02
ELC-00195,E-016,Sunset Strip,West,P-ELC-04-02,BT Speaker,Audio,7,388.78,2721.46,2024-02-05,REP-E-016-04
ELC-00196,E-016,Sunset Strip,West,P-ELC-03-02,Laptop Stand,Accessories,10,33.7,337.0,2024-09-29,REP-E-016-04
ELC-00197,E-006,Peachtree Center,Southeast,P-ELC-04-00,Studio Headphones,Audio,17,45.9,780.3,2024-03-05,REP-E-006-01
ELC-00198,E-002,Beacon Hill,Northeast,P-ELC-00-03,ChromeBook S3,Laptops,5,1579.56,7897.8,2024-03-06,REP-E-002-02
ELC-00199,E-003,Cambridge Square,Northeast,P-ELC-01-00,Galaxy Ultra,Phones,7,705.73,4940.11,2024-12-03,REP-E-003-03
ELC-00200,E-002,Beacon Hill,Northeast,P-ELC-04-04,Turntable Vinyl,Audio,16,339.86,5437.76,2024-08-31,REP-E-002-01
ELC-00201,E-001,Downtown Flagship,Northeast,P-ELC-04-04,Turntable Vinyl,Audio,14,35.57,497.98,2024-10-08,REP-E-001-03
ELC-00202,E-018,Mission Bay,West,P-ELC-02-00,iPad Air,Tablets,14,678.55,9499.7,2024-03-25,REP-E-018-04
ELC-00203,E-006,Peachtree Center,Southeast,P-ELC-00-00,ProBook 15,Laptops,17,608.46,10343.82,2024-05-15,REP-E-006-02
ELC-00204,E-020,Silicon Crossing,West,P-ELC-04-02,BT Speaker,Audio,10,155.64,1556.4,2024-09-27,REP-E-020-04
ELC-00205,E-003,Cambridge Square,Northeast,P-ELC-02-03,Fire HD,Tablets,15,517.25,7758.75,2024-11-06,REP-E-003-02
ELC-00206,E-010,Savannah Court,Southeast,P-ELC-00-00,ProBook 15,Laptops,3,967.39,2902.17,2024-08-04,REP-E-010-04
ELC-00207,E-018,Mission Bay,West,P-ELC-03-00,USB-C Hub,Accessories,1,108.4,108.4,2024-04-18,REP-E-018-01
ELC-00208,E-016,Sunset Strip,West,P-ELC-03-05,Cable Kit,Accessories,16,146.83,2349.28,2024-10-03,REP-E-016-01
ELC-00209,E-017,Pacific Heights,West,P-ELC-00-01,UltraSlim X1,Laptops,5,1661.78,8308.9,2024-12-19,REP-E-017-04
ELC-00210,E-009,Palmetto Station,Southeast,P-ELC-00-00,ProBook 15,Laptops,9,1659.04,14931.36,2024-04-12,REP-E-009-01
ELC-00211,E-006,Peachtree Center,Southeast,P-ELC-02-00,iPad Air,Tablets,7,531.57,3720.99,2024-12-31,REP-E-006-04
ELC-00212,E-003,Cambridge Square,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,19,306.31,5819.89,2024-06-08,REP-E-003-04
ELC-00213,E-018,Mission Bay,West,P-ELC-02-03,Fire HD,Tablets,4,663.82,2655.28,2024-07-23,REP-E-018-01
ELC-00214,E-017,Pacific Heights,West,P-ELC-02-00,iPad Air,Tablets,3,434.11,1302.33,2024-12-09,REP-E-017-01
ELC-00215,E-011,Lakefront Mall,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,20,216.45,4329.0,2024-11-28,REP-E-011-03
ELC-00216,E-001,Downtown Flagship,Northeast,P-ELC-02-03,Fire HD,Tablets,16,298.29,4772.64,2024-07-10,REP-E-001-04
ELC-00217,E-014,River North,Midwest,P-ELC-01-04,Moto Edge,Phones,40,285.69,11427.6,2024-08-12,REP-E-014-02
ELC-00218,E-003,Cambridge Square,Northeast,P-ELC-00-02,WorkStation Z5,Laptops,5,932.0,4660.0,2024-09-21,REP-E-003-02
ELC-00219,E-013,Heartland Plaza,Midwest,P-ELC-02-02,Surface Go,Tablets,4,209.49,837.96,2024-08-19,REP-E-013-03
ELC-00220,E-015,Wacker Drive,Midwest,P-ELC-02-02,Surface Go,Tablets,4,236.13,944.52,2024-03-02,REP-E-015-02
ELC-00221,E-014,River North,Midwest,P-ELC-03-08,Phone Case,Accessories,46,81.74,3760.04,2024-05-06,REP-E-014-01
ELC-00222,E-012,Prairie View,Midwest,P-ELC-04-00,Studio Headphones,Audio,20,311.08,6221.6,2024-04-25,REP-E-012-03
ELC-00223,E-013,Heartland Plaza,Midwest,P-ELC-00-02,WorkStation Z5,Laptops,14,942.92,13200.88,2024-02-02,REP-E-013-01
ELC-00224,E-018,Mission Bay,West,P-ELC-01-04,Moto Edge,Phones,14,369.58,5174.12,2024-06-22,REP-E-018-04
ELC-00225,E-006,Peachtree Center,Southeast,P-ELC-01-02,Pixel Pro,Phones,10,468.41,4684.1,2024-01-11,REP-E-006-02
ELC-00226,E-003,Cambridge Square,Northeast,P-ELC-01-03,OnePlus Ace,Phones,9,621.1,5589.9,2024-10-28,REP-E-003-04
ELC-00227,E-003,Cambridge Square,Northeast,P-ELC-02-02,Surface Go,Tablets,8,618.58,4948.64,2024-10-10,REP-E-003-04
ELC-00228,E-020,Silicon Crossing,West,P-ELC-04-01,Soundbar Pro,Audio,12,80.28,963.36,2024-04-27,REP-E-020-03
ELC-00229,E-001,Downtown Flagship,Northeast,P-ELC-03-05,Cable Kit,Accessories,20,63.18,1263.6,2024-10-28,REP-E-001-03
ELC-00230,E-015,Wacker Drive,Midwest,P-ELC-02-03,Fire HD,Tablets,20,238.48,4769.6,2024-04-22,REP-E-015-03
ELC-00231,E-020,Silicon Crossing,West,P-ELC-01-03,OnePlus Ace,Phones,9,377.64,3398.76,2024-01-04,REP-E-020-04
ELC-00232,E-011,Lakefront Mall,Midwest,P-ELC-02-03,Fire HD,Tablets,19,658.28,12507.32,2024-02-06,REP-E-011-03
ELC-00233,E-013,Heartland Plaza,Midwest,P-ELC-02-03,Fire HD,Tablets,12,224.03,2688.36,2024-12-28,REP-E-013-02
ELC-00234,E-019,Golden Gate,West,P-ELC-04-01,Soundbar Pro,Audio,15,42.65,639.75,2024-11-19,REP-E-019-04
ELC-00235,E-007,Magnolia Park,Southeast,P-ELC-03-04,Power Bank,Accessories,9,124.66,1121.94,2024-01-31,REP-E-007-04
ELC-00236,E-016,Sunset Strip,West,P-ELC-01-02,Pixel Pro,Phones,6,452.68,2716.08,2024-04-27,REP-E-016-02
ELC-00237,E-014,River North,Midwest,P-ELC-03-01,Wireless Mouse,Accessories,44,148.7,6542.8,2024-02-04,REP-E-014-04
ELC-00238,E-018,Mission Bay,West,P-ELC-04-03,Earbuds Plus,Audio,15,47.28,709.2,2024-01-17,REP-E-018-03
ELC-00239,E-018,Mission Bay,West,P-ELC-04-00,Studio Headphones,Audio,3,391.41,1174.23,2024-06-18,REP-E-018-03
ELC-00240,E-006,Peachtree Center,Southeast,P-ELC-04-00,Studio Headphones,Audio,19,492.3,9353.7,2024-02-06,REP-E-006-04
ELC-00241,E-011,Lakefront Mall,Midwest,P-ELC-03-01,Wireless Mouse,Accessories,1,23.8,23.8,2024-09-20,REP-E-011-02
ELC-00242,E-017,Pacific Heights,West,P-ELC-04-04,Turntable Vinyl,Audio,16,353.2,5651.2,2024-05-01,REP-E-017-02
ELC-00243,E-015,Wacker Drive,Midwest,P-ELC-02-03,Fire HD,Tablets,15,652.02,9780.3,2024-05-22,REP-E-015-02
ELC-00244,E-012,Prairie View,Midwest,P-ELC-00-03,ChromeBook S3,Laptops,4,813.61,3254.44,2024-12-08,REP-E-012-01
ELC-00245,E-004,Harbor Plaza,Northeast,P-ELC-01-02,Pixel Pro,Phones,10,543.07,5430.7,2024-09-05,REP-E-004-02
ELC-00246,E-017,Pacific Heights,West,P-ELC-03-05,Cable Kit,Accessories,13,23.67,307.71,2024-04-19,REP-E-017-04
ELC-00247,E-011,Lakefront Mall,Midwest,P-ELC-00-02,WorkStation Z5,Laptops,2,1534.26,3068.52,2024-10-03,REP-E-011-01
ELC-00248,E-001,Downtown Flagship,Northeast,P-ELC-02-00,iPad Air,Tablets,6,754.45,4526.7,2024-03-08,REP-E-001-02
ELC-00249,E-017,Pacific Heights,West,P-ELC-01-04,Moto Edge,Phones,5,530.99,2654.95,2024-10-19,REP-E-017-04
ELC-00250,E-015,Wacker Drive,Midwest,P-ELC-01-03,OnePlus Ace,Phones,6,386.39,2318.34,2024-10-22,REP-E-015-04
ELC-00251,E-013,Heartland Plaza,Midwest,P-ELC-00-04,GameRig Pro,Laptops,7,1029.41,7205.87,2024-08-30,REP-E-013-04
ELC-00252,E-013,Heartland Plaza,Midwest,P-ELC-00-01,UltraSlim X1,Laptops,7,789.68,5527.76,2024-05-04,REP-E-013-01
ELC-00253,E-019,Golden Gate,West,P-ELC-00-04,GameRig Pro,Laptops,5,912.11,4560.55,2024-08-30,REP-E-019-02
ELC-00254,E-015,Wacker Drive,Midwest,P-ELC-00-02,WorkStation Z5,Laptops,16,1138.8,18220.8,2024-07-27,REP-E-015-03
ELC-00255,E-020,Silicon Crossing,West,P-ELC-03-09,Earbuds,Accessories,11,92.18,1013.98,2024-04-07,REP-E-020-03
ELC-00256,E-012,Prairie View,Midwest,P-ELC-03-09,Earbuds,Accessories,6,123.92,743.52,2024-02-18,REP-E-012-03
ELC-00257,E-020,Silicon Crossing,West,P-ELC-04-00,Studio Headphones,Audio,4,177.2,708.8,2024-02-19,REP-E-020-02
ELC-00258,E-010,Savannah Court,Southeast,P-ELC-00-01,UltraSlim X1,Laptops,12,1370.81,16449.72,2024-12-03,REP-E-010-04
ELC-00259,E-014,River North,Midwest,P-ELC-04-01,Soundbar Pro,Audio,51,210.34,10727.34,2024-08-08,REP-E-014-02
ELC-00260,E-018,Mission Bay,West,P-ELC-01-03,OnePlus Ace,Phones,8,340.3,2722.4,2024-06-30,REP-E-018-03
ELC-00261,E-015,Wacker Drive,Midwest,P-ELC-04-00,Studio Headphones,Audio,12,477.37,5728.44,2024-08-04,REP-E-015-04
ELC-00262,E-005,Newbury Commons,Northeast,P-ELC-01-03,OnePlus Ace,Phones,18,705.44,12697.92,2024-07-29,REP-E-005-04
ELC-00263,E-014,River North,Midwest,P-ELC-03-06,Keyboard Cover,Accessories,38,78.42,2979.96,2024-08-27,REP-E-014-01
ELC-00264,E-008,Riverside Walk,Southeast,P-ELC-02-00,iPad Air,Tablets,9,296.15,2665.35,2024-01-28,REP-E-008-03
ELC-00265,E-006,Peachtree Center,Southeast,P-ELC-03-09,Earbuds,Accessories,16,86.96,1391.36,2024-12-10,REP-E-006-01
ELC-00266,E-019,Golden Gate,West,P-ELC-00-02,WorkStation Z5,Laptops,15,1552.6,23289.0,2024-11-30,REP-E-019-03
ELC-00267,E-018,Mission Bay,West,P-ELC-00-03,ChromeBook S3,Laptops,15,705.96,10589.4,2024-11-26,REP-E-018-04
ELC-00268,E-004,Harbor Plaza,Northeast,P-ELC-01-02,Pixel Pro,Phones,2,649.73,1299.46,2024-02-20,REP-E-004-03
ELC-00269,E-003,Cambridge Square,Northeast,P-ELC-03-01,Wireless Mouse,Accessories,8,39.38,315.04,2024-02-01,REP-E-003-03
ELC-00270,E-020,Silicon Crossing,West,P-ELC-03-02,Laptop Stand,Accessories,17,29.49,501.33,2024-07-25,REP-E-020-02
ELC-00271,E-007,Magnolia Park,Southeast,P-ELC-00-04,GameRig Pro,Laptops,37,1145.19,42372.03,2024-06-22,REP-E-007-02
ELC-00272,E-011,Lakefront Mall,Midwest,P-ELC-02-02,Surface Go,Tablets,19,323.77,6151.63,2024-02-25,REP-E-011-01
ELC-00273,E-005,Newbury Commons,Northeast,P-ELC-03-00,USB-C Hub,Accessories,9,131.39,1182.51,2024-05-07,REP-E-005-02
ELC-00274,E-005,Newbury Commons,Northeast,P-ELC-01-01,iPhone Max,Phones,11,1028.48,11313.28,2024-04-08,REP-E-005-04
ELC-00275,E-016,Sunset Strip,West,P-ELC-01-04,Moto Edge,Phones,7,827.81,5794.67,2024-04-07,REP-E-016-04
ELC-00276,E-015,Wacker Drive,Midwest,P-ELC-00-00,ProBook 15,Laptops,13,1121.86,14584.18,2024-10-01,REP-E-015-03
ELC-00277,E-012,Prairie View,Midwest,P-ELC-03-07,Webcam HD,Accessories,11,91.47,1006.17,2024-08-17,REP-E-012-01
ELC-00278,E-015,Wacker Drive,Midwest,P-ELC-02-00,iPad Air,Tablets,18,408.52,7353.36,2024-03-12,REP-E-015-04
ELC-00279,E-007,Magnolia Park,Southeast,P-ELC-03-04,Power Bank,Accessories,31,125.97,3905.07,2024-08-04,REP-E-007-02
ELC-00280,E-019,Golden Gate,West,P-ELC-03-05,Cable Kit,Accessories,1,16.43,16.43,2024-04-03,REP-E-019-04
ELC-00281,E-001,Downtown Flagship,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,15,1039.13,15586.95,2024-05-22,REP-E-001-04
ELC-00282,E-007,Magnolia Park,Southeast,P-ELC-01-02,Pixel Pro,Phones,20,1074.42,21488.4,2024-08-24,REP-E-007-01
ELC-00283,E-012,Prairie View,Midwest,P-ELC-02-00,iPad Air,Tablets,12,581.93,6983.16,2024-05-07,REP-E-012-02
ELC-00284,E-002,Beacon Hill,Northeast,P-ELC-03-04,Power Bank,Accessories,8,70.09,560.72,2024-02-08,REP-E-002-01
ELC-00285,E-004,Harbor Plaza,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,16,509.11,8145.76,2024-08-14,REP-E-004-02
ELC-00286,E-017,Pacific Heights,West,P-ELC-03-00,USB-C Hub,Accessories,1,107.38,107.38,2024-10-08,REP-E-017-01
ELC-00287,E-014,River North,Midwest,P-ELC-01-03,OnePlus Ace,Phones,7,428.95,3002.65,2024-02-20,REP-E-014-01
ELC-00288,E-004,Harbor Plaza,Northeast,P-ELC-02-02,Surface Go,Tablets,10,239.13,2391.3,2024-01-26,REP-E-004-02
ELC-00289,E-005,Newbury Commons,Northeast,P-ELC-00-04,GameRig Pro,Laptops,19,411.86,7825.34,2024-11-29,REP-E-005-02
ELC-00290,E-015,Wacker Drive,Midwest,P-ELC-02-01,Galaxy Tab S,Tablets,5,747.93,3739.65,2024-10-03,REP-E-015-04
ELC-00291,E-007,Magnolia Park,Southeast,P-ELC-00-00,ProBook 15,Laptops,15,1453.42,21801.3,2024-01-08,REP-E-007-04
ELC-00292,E-012,Prairie View,Midwest,P-ELC-03-05,Cable Kit,Accessories,5,44.69,223.45,2024-02-17,REP-E-012-01
ELC-00293,E-008,Riverside Walk,Southeast,P-ELC-04-04,Turntable Vinyl,Audio,20,368.95,7379.0,2024-05-01,REP-E-008-03
ELC-00294,E-001,Downtown Flagship,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,17,544.5,9256.5,2024-03-26,REP-E-001-02
ELC-00295,E-013,Heartland Plaza,Midwest,P-ELC-02-00,iPad Air,Tablets,8,471.68,3773.44,2024-07-27,REP-E-013-01
ELC-00296,E-008,Riverside Walk,Southeast,P-ELC-03-09,Earbuds,Accessories,3,83.96,251.88,2024-09-05,REP-E-008-01
ELC-00297,E-012,Prairie View,Midwest,P-ELC-02-01,Galaxy Tab S,Tablets,13,709.53,9223.89,2024-09-03,REP-E-012-04
ELC-00298,E-012,Prairie View,Midwest,P-ELC-04-01,Soundbar Pro,Audio,16,478.59,7657.44,2024-04-19,REP-E-012-01
ELC-00299,E-001,Downtown Flagship,Northeast,P-ELC-04-00,Studio Headphones,Audio,1,153.23,153.23,2024-07-24,REP-E-001-01
ELC-00300,E-002,Beacon Hill,Northeast,P-ELC-03-08,Phone Case,Accessories,10,98.0,980.0,2024-01-31,REP-E-002-04
ELC-00301,E-014,River North,Midwest,P-ELC-03-01,Wireless Mouse,Accessories,47,85.27,4007.69,2024-03-25,REP-E-014-01
ELC-00302,E-010,Savannah Court,Southeast,P-ELC-00-04,GameRig Pro,Laptops,7,1764.04,12348.28,2024-07-13,REP-E-010-02
ELC-00303,E-018,Mission Bay,West,P-ELC-02-03,Fire HD,Tablets,16,562.29,8996.64,2024-01-02,REP-E-018-01
ELC-00304,E-010,Savannah Court,Southeast,P-ELC-03-03,Screen Protector,Accessories,2,44.23,88.46,2024-07-18,REP-E-010-04
ELC-00305,E-004,Harbor Plaza,Northeast,P-ELC-03-09,Earbuds,Accessories,20,17.7,354.0,2024-05-15,REP-E-004-02
ELC-00306,E-004,Harbor Plaza,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,1,629.37,629.37,2024-08-20,REP-E-004-03
ELC-00307,E-017,Pacific Heights,West,P-ELC-04-02,BT Speaker,Audio,5,204.78,1023.9,2024-05-26,REP-E-017-03
ELC-00308,E-004,Harbor Plaza,Northeast,P-ELC-00-02,WorkStation Z5,Laptops,14,780.77,10930.78,2024-08-04,REP-E-004-01
ELC-00309,E-009,Palmetto Station,Southeast,P-ELC-04-00,Studio Headphones,Audio,16,243.94,3903.04,2024-12-22,REP-E-009-03
ELC-00310,E-002,Beacon Hill,Northeast,P-ELC-03-09,Earbuds,Accessories,6,61.48,368.88,2024-10-11,REP-E-002-03
ELC-00311,E-004,Harbor Plaza,Northeast,P-ELC-04-00,Studio Headphones,Audio,8,378.17,3025.36,2024-12-04,REP-E-004-01
ELC-00312,E-002,Beacon Hill,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,2,1060.47,2120.94,2024-09-06,REP-E-002-04
ELC-00313,E-005,Newbury Commons,Northeast,P-ELC-01-00,Galaxy Ultra,Phones,18,1003.12,18056.16,2024-03-20,REP-E-005-04
ELC-00314,E-008,Riverside Walk,Southeast,P-ELC-02-01,Galaxy Tab S,Tablets,14,745.31,10434.34,2024-04-07,REP-E-008-03
ELC-00315,E-009,Palmetto Station,Southeast,P-ELC-00-04,GameRig Pro,Laptops,12,567.16,6805.92,2024-05-31,REP-E-009-01
ELC-00316,E-006,Peachtree Center,Southeast,P-ELC-01-04,Moto Edge,Phones,2,1154.08,2308.16,2024-04-21,REP-E-006-01
ELC-00317,E-015,Wacker Drive,Midwest,P-ELC-02-02,Surface Go,Tablets,11,206.15,2267.65,2024-01-30,REP-E-015-04
ELC-00318,E-001,Downtown Flagship,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,10,516.47,5164.7,2024-10-23,REP-E-001-03
ELC-00319,E-020,Silicon Crossing,West,P-ELC-01-03,OnePlus Ace,Phones,10,791.69,7916.9,2024-10-04,REP-E-020-04
ELC-00320,E-007,Magnolia Park,Southeast,P-ELC-04-01,Soundbar Pro,Audio,14,33.0,462.0,2024-02-01,REP-E-007-02
ELC-00321,E-018,Mission Bay,West,P-ELC-02-00,iPad Air,Tablets,9,150.95,1358.55,2024-06-09,REP-E-018-04
ELC-00322,E-010,Savannah Court,Southeast,P-ELC-00-01,UltraSlim X1,Laptops,17,1776.36,30198.12,2024-01-30,REP-E-010-04
ELC-00323,E-016,Sunset Strip,West,P-ELC-00-01,UltraSlim X1,Laptops,7,530.24,3711.68,2024-01-26,REP-E-016-02
ELC-00324,E-017,Pacific Heights,West,P-ELC-03-05,Cable Kit,Accessories,12,146.44,1757.28,2024-10-26,REP-E-017-01
ELC-00325,E-019,Golden Gate,West,P-ELC-00-04,GameRig Pro,Laptops,4,1292.1,5168.4,2024-09-01,REP-E-019-04
ELC-00326,E-003,Cambridge Square,Northeast,P-ELC-04-04,Turntable Vinyl,Audio,2,234.44,468.88,2024-09-14,REP-E-003-02
ELC-00327,E-008,Riverside Walk,Southeast,P-ELC-02-02,Surface Go,Tablets,11,751.93,8271.23,2024-09-28,REP-E-008-04
ELC-00328,E-011,Lakefront Mall,Midwest,P-ELC-02-03,Fire HD,Tablets,9,301.85,2716.65,2024-03-21,REP-E-011-02
ELC-00329,E-005,Newbury Commons,Northeast,P-ELC-04-00,Studio Headphones,Audio,5,79.66,398.3,2024-01-30,REP-E-005-04
ELC-00330,E-015,Wacker Drive,Midwest,P-ELC-02-03,Fire HD,Tablets,4,498.35,1993.4,2024-09-17,REP-E-015-02
ELC-00331,E-015,Wacker Drive,Midwest,P-ELC-02-03,Fire HD,Tablets,9,704.11,6336.99,2024-02-11,REP-E-015-01
ELC-00332,E-006,Peachtree Center,Southeast,P-ELC-02-04,Lenovo Tab,Tablets,2,289.76,579.52,2024-04-05,REP-E-006-03
ELC-00333,E-005,Newbury Commons,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,12,954.74,11456.88,2024-02-05,REP-E-005-01
ELC-00334,E-010,Savannah Court,Southeast,P-ELC-02-01,Galaxy Tab S,Tablets,1,768.86,768.86,2024-10-31,REP-E-010-04
ELC-00335,E-018,Mission Bay,West,P-ELC-04-01,Soundbar Pro,Audio,3,247.16,741.48,2024-02-04,REP-E-018-02
ELC-00336,E-004,Harbor Plaza,Northeast,P-ELC-00-00,ProBook 15,Laptops,8,583.0,4664.0,2024-12-11,REP-E-004-04
ELC-00337,E-012,Prairie View,Midwest,P-ELC-00-04,GameRig Pro,Laptops,19,762.35,14484.65,2024-04-30,REP-E-012-01
ELC-00338,E-001,Downtown Flagship,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,15,1533.02,22995.3,2024-07-25,REP-E-001-01
ELC-00339,E-011,Lakefront Mall,Midwest,P-ELC-00-00,ProBook 15,Laptops,15,470.89,7063.35,2024-03-02,REP-E-011-04
ELC-00340,E-013,Heartland Plaza,Midwest,P-ELC-03-00,USB-C Hub,Accessories,13,105.65,1373.45,2024-10-18,REP-E-013-02
ELC-00341,E-012,Prairie View,Midwest,P-ELC-01-01,iPhone Max,Phones,9,479.85,4318.65,2024-05-06,REP-E-012-02
ELC-00342,E-002,Beacon Hill,Northeast,P-ELC-04-04,Turntable Vinyl,Audio,20,145.52,2910.4,2024-10-23,REP-E-002-03
ELC-00343,E-016,Sunset Strip,West,P-ELC-03-08,Phone Case,Accessories,13,18.54,241.02,2024-10-31,REP-E-016-03
ELC-00344,E-013,Heartland Plaza,Midwest,P-ELC-01-03,OnePlus Ace,Phones,7,842.65,5898.55,2024-01-21,REP-E-013-02
ELC-00345,E-018,Mission Bay,West,P-ELC-00-03,ChromeBook S3,Laptops,10,1071.56,10715.6,2024-11-13,REP-E-018-04
ELC-00346,E-012,Prairie View,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,11,212.54,2337.94,2024-02-11,REP-E-012-02
ELC-00347,E-001,Downtown Flagship,Northeast,P-ELC-02-04,Lenovo Tab,Tablets,8,169.05,1352.4,2024-08-02,REP-E-001-03
ELC-00348,E-002,Beacon Hill,Northeast,P-ELC-03-08,Phone Case,Accessories,12,117.36,1408.32,2024-12-02,REP-E-002-02
ELC-00349,E-006,Peachtree Center,Southeast,P-ELC-00-01,UltraSlim X1,Laptops,8,773.14,6185.12,2024-10-25,REP-E-006-01
ELC-00350,E-008,Riverside Walk,Southeast,P-ELC-04-03,Earbuds Plus,Audio,12,469.55,5634.6,2024-10-16,REP-E-008-02
ELC-00351,E-006,Peachtree Center,Southeast,P-ELC-01-04,Moto Edge,Phones,11,1006.21,11068.31,2024-09-24,REP-E-006-03
ELC-00352,E-019,Golden Gate,West,P-ELC-00-02,WorkStation Z5,Laptops,16,1189.05,19024.8,2024-06-10,REP-E-019-02
ELC-00353,E-016,Sunset Strip,West,P-ELC-04-02,BT Speaker,Audio,5,260.51,1302.55,2024-05-13,REP-E-016-01
ELC-00354,E-002,Beacon Hill,Northeast,P-ELC-01-04,Moto Edge,Phones,8,219.93,1759.44,2024-04-14,REP-E-002-04
ELC-00355,E-001,Downtown Flagship,Northeast,P-ELC-02-04,Lenovo Tab,Tablets,7,674.19,4719.33,2024-12-08,REP-E-001-03
ELC-00356,E-006,Peachtree Center,Southeast,P-ELC-02-00,iPad Air,Tablets,1,246.01,246.01,2024-06-09,REP-E-006-02
ELC-00357,E-004,Harbor Plaza,Northeast,P-ELC-04-02,BT Speaker,Audio,3,205.59,616.77,2024-05-02,REP-E-004-04
ELC-00358,E-019,Golden Gate,West,P-ELC-00-02,WorkStation Z5,Laptops,8,851.64,6813.12,2024-05-15,REP-E-019-02
ELC-00359,E-014,River North,Midwest,P-ELC-03-05,Cable Kit,Accessories,18,109.01,1962.18,2024-07-21,REP-E-014-03
ELC-00360,E-008,Riverside Walk,Southeast,P-ELC-04-01,Soundbar Pro,Audio,13,174.21,2264.73,2024-03-08,REP-E-008-03
ELC-00361,E-005,Newbury Commons,Northeast,P-ELC-01-00,Galaxy Ultra,Phones,19,591.6,11240.4,2024-12-09,REP-E-005-01
ELC-00362,E-006,Peachtree Center,Southeast,P-ELC-04-02,BT Speaker,Audio,20,133.82,2676.4,2024-11-26,REP-E-006-01
ELC-00363,E-016,Sunset Strip,West,P-ELC-01-02,Pixel Pro,Phones,2,438.0,876.0,2024-06-02,REP-E-016-03
ELC-00364,E-006,Peachtree Center,Southeast,P-ELC-00-02,WorkStation Z5,Laptops,15,415.95,6239.25,2024-08-22,REP-E-006-02
ELC-00365,E-008,Riverside Walk,Southeast,P-ELC-00-02,WorkStation Z5,Laptops,9,1501.83,13516.47,2024-06-10,REP-E-008-01
ELC-00366,E-002,Beacon Hill,Northeast,P-ELC-03-07,Webcam HD,Accessories,14,145.67,2039.38,2024-02-07,REP-E-002-04
ELC-00367,E-016,Sunset Strip,West,P-ELC-03-05,Cable Kit,Accessories,15,62.55,938.25,2024-01-05,REP-E-016-04
ELC-00368,E-019,Golden Gate,West,P-ELC-01-01,iPhone Max,Phones,12,273.71,3284.52,2024-08-22,REP-E-019-01
ELC-00369,E-010,Savannah Court,Southeast,P-ELC-00-02,WorkStation Z5,Laptops,9,1732.33,15590.97,2024-11-14,REP-E-010-01
ELC-00370,E-011,Lakefront Mall,Midwest,P-ELC-01-03,OnePlus Ace,Phones,6,931.99,5591.94,2024-10-15,REP-E-011-01
ELC-00371,E-011,Lakefront Mall,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,16,361.12,5777.92,2024-02-21,REP-E-011-04
ELC-00372,E-006,Peachtree Center,Southeast,P-ELC-04-03,Earbuds Plus,Audio,6,55.17,331.02,2024-02-07,REP-E-006-03
ELC-00373,E-007,Magnolia Park,Southeast,P-ELC-01-03,OnePlus Ace,Phones,58,922.04,53478.32,2024-10-02,REP-E-007-03
ELC-00374,E-010,Savannah Court,Southeast,P-ELC-02-01,Galaxy Tab S,Tablets,4,182.26,729.04,2024-04-19,REP-E-010-04
ELC-00375,E-005,Newbury Commons,Northeast,P-ELC-00-02,WorkStation Z5,Laptops,1,998.65,998.65,2024-09-16,REP-E-005-03
ELC-00376,E-020,Silicon Crossing,West,P-ELC-03-03,Screen Protector,Accessories,3,13.6,40.8,2024-05-15,REP-E-020-02
ELC-00377,E-010,Savannah Court,Southeast,P-ELC-00-03,ChromeBook S3,Laptops,4,831.69,3326.76,2024-03-08,REP-E-010-04
ELC-00378,E-016,Sunset Strip,West,P-ELC-03-04,Power Bank,Accessories,2,99.86,199.72,2024-06-27,REP-E-016-04
ELC-00379,E-006,Peachtree Center,Southeast,P-ELC-02-03,Fire HD,Tablets,12,271.28,3255.36,2024-02-05,REP-E-006-01
ELC-00380,E-009,Palmetto Station,Southeast,P-ELC-03-07,Webcam HD,Accessories,9,41.67,375.03,2024-05-05,REP-E-009-03
ELC-00381,E-019,Golden Gate,West,P-ELC-00-01,UltraSlim X1,Laptops,3,519.99,1559.97,2024-07-08,REP-E-019-03
ELC-00382,E-018,Mission Bay,West,P-ELC-03-09,Earbuds,Accessories,6,87.5,525.0,2024-05-25,REP-E-018-04
